         470772435 function calls (452710241 primitive calls) in 5467.096 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   124180    1.661    0.000    9.902    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:186(__init__)
 12868210    7.277    0.000    9.798    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:699(getter)
  2286474    1.824    0.000    8.995    0.000 {built-in method builtins.setattr}
250060/170088    0.705    0.000    8.960    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\encoder.py:766(EncodeField)
  4310758    8.895    0.000    8.896    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:765(__getattr__)
   284873    7.881    0.000    8.790    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationGetAttrValueProto}
   214316    2.499    0.000    8.728    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:3521(_create_op_helper)
    20601    8.706    0.000    8.706    0.000 {putText}
    34650    8.628    0.000    8.628    0.000 {method 'sigmoid' of 'torch._C._TensorBase' objects}
  4042339    6.079    0.000    8.436    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\decoder.py:174(ReadTag)
   142542    0.650    0.000    8.180    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_shape.py:1193(as_proto)
  1410324    2.307    0.000    7.970    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:708(field_setter)
1241191/821363    2.149    0.000    7.832    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\contextlib.py:117(__exit__)
   711457    2.206    0.000    7.673    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\containers.py:373(add)
    53224    0.312    0.000    7.635    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:69(convert_structure_to_signature)
  3240641    5.015    0.000    7.635    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\type_checkers.py:206(CheckValue)
  4150034    6.495    0.000    7.449    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\decoder.py:122(DecodeVarint)
  7902702    6.806    0.000    7.421    0.000 {built-in method _weakref.proxy}
  1344263    2.752    0.000    7.323    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\decoder.py:611(DecodeField)
  2714343    2.761    0.000    7.044    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:833(<listcomp>)
 27562573    6.490    0.000    7.013    0.000 {method 'get' of 'dict' objects}
   301893    0.348    0.000    6.825    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\nest.py:536(pack_sequence_as)
   310763    1.090    0.000    6.781    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\nest.py:496(_pack_sequence_as)
    70960    0.171    0.000    6.443    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2956(__init__)
  3233986    1.877    0.000    6.313    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2376(type)
    26614    0.828    0.000    6.302    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:165(__init__)
    22615    6.264    0.000    6.264    0.000 {method 'float' of 'torch._C._TensorBase' objects}
    26614    0.301    0.000    5.844    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:3632(decorated)
   214316    5.771    0.000    5.771    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_FinishOperation}
   249996    1.749    0.000    5.710    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:5580(get_controller)
     8870    0.052    0.000    5.614    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:2003(flat_map_dataset)
   285618    1.617    0.000    5.534    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\decoder.py:594(DecodeRepeatedField)
   124998    0.636    0.000    5.471    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:362(as_default)
  1702473    2.399    0.000    5.441    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:1380(_Clear)
609261/476181    1.637    0.000    5.289    0.000 {built-in method builtins.any}
   731676    1.524    0.000    5.056    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\type_checkers.py:162(CheckValue)
  2709300    5.014    0.000    5.014    0.000 {built-in method torch._C._get_tracing_state}
  1418093    4.335    0.000    4.982    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\dtypes.py:606(as_dtype)
     8870    0.126    0.000    4.859    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:356(_apply_options)
17522085/17149871    4.274    0.000    4.847    0.000 {built-in method builtins.len}
  7339025    3.958    0.000    4.841    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:1516(Modified)
   267550    0.661    0.000    4.835    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\tf_stack.py:131(extract_stack)
    20601    4.540    0.000    4.829    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils\general.py:208(xyxy2xywh)
  1351279    1.989    0.000    4.732    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:447(MakeRepeatedMessageDefault)
    53224    0.057    0.000    4.677    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:130(<listcomp>)
    26614    1.626    0.000    4.652    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2862(__init__)
    35482    0.458    0.000    4.620    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:82(encode_arg)
248644/195420    0.948    0.000    4.562    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\encoder.py:299(RepeatedFieldSize)
  1241191    1.460    0.000    4.484    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\contextlib.py:238(helper)
  3233986    4.436    0.000    4.436    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationOpType}
  1243401    1.032    0.000    4.433    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\nest.py:274(flatten)
    26614    0.337    0.000    4.418    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2767(__init__)
   301589    0.493    0.000    4.415    0.000 {built-in method _functools.reduce}
   124180    1.101    0.000    4.384    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\training\tracking\base.py:800(_track_trackable)
    17740    0.041    0.000    4.357    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1128(repeat)
   909285    1.896    0.000    4.334    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:1541(Modified)
    44350    0.108    0.000    4.325    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2967(__init__)
    17740    0.267    0.000    4.316    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3552(__init__)
  3623757    3.401    0.000    4.283    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:817(_IsPresent)
    35484    0.221    0.000    4.264    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\containers.py:631(MergeFrom)
  1434308    0.839    0.000    4.218    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\abc.py:96(__instancecheck__)
   267550    4.049    0.000    4.050    0.000 {built-in method tensorflow.python._tf_stack.extract_stack}
  2092198    2.124    0.000    4.045    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:655(getter)
    10726    3.161    0.000    3.931    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils\general.py:238(scale_coords)
   214714    0.357    0.000    3.879    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:386(_create_with_tf_output)
     8870    0.051    0.000    3.844    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:3036(map_dataset)
     8870    0.046    0.000    3.839    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:5057(parallel_map_dataset_v2)
  1554192    1.388    0.000    3.801    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:757(getter)
     8870    0.126    0.000    3.776    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4375(__init__)
     8870    0.033    0.000    3.698    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:920(range)
   125000    0.345    0.000    3.693    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\tf_contextlib.py:25(contextmanager)
   125179    0.438    0.000    3.675    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:6458(__enter__)
     8870    0.179    0.000    3.665    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3570(__init__)
  6966359    2.623    0.000    3.613    0.000 {built-in method builtins.getattr}
   303819    0.526    0.000    3.590    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:727(setter)
    88700    0.235    0.000    3.571    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:546(_flat_structure)
   392262    1.733    0.000    3.527    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\dtypes.py:172(is_compatible_with)
  2723239    2.485    0.000    3.525    0.000 {method 'sort' of 'list' objects}
   214714    1.092    0.000    3.523    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:359(__init__)
   437531    3.513    0.000    3.513    0.000 {built-in method numpy.array}
   214318    1.086    0.000    3.482    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2312(inputs)
  1243401    3.366    0.000    3.401    0.000 {built-in method tensorflow.python._pywrap_utils.Flatten}
    26616    0.248    0.000    3.391    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2299(from_function_and_signature)
  1434308    2.115    0.000    3.379    0.000 {built-in method _abc._abc_instancecheck}
   178234    1.572    0.000    3.291    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\tf_decorator.py:67(make_decorator)
    20601    0.122    0.000    3.280    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:35(update)
    26610    0.658    0.000    3.204    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\structure.py:70(normalize_element)
  1759161    1.572    0.000    3.180    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\compat.py:114(as_str)
    53220    0.262    0.000    3.159    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\structure.py:299(_to_tensor_list_helper)
    20601    0.198    0.000    3.158    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:48(process)
   248368    0.728    0.000    3.137    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\structure.py:257(get_flat_tensor_specs)
    10748    2.968    0.000    3.131    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils\general.py:218(xywh2xyxy)
   214316    0.326    0.000    3.079    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\lock_util.py:126(__exit__)
   319993    0.556    0.000    3.059    0.000 {built-in method builtins.all}
    34650    3.030    0.000    3.030    0.000 {method 'contiguous' of 'torch._C._TensorBase' objects}
  1241191    2.567    0.000    3.024    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\contextlib.py:82(__init__)
  2534545    2.183    0.000    3.002    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:1467(_UpdateOneofState)
125268/98184    0.532    0.000    2.970    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\encoder.py:759(EncodeRepeatedField)
   214316    0.509    0.000    2.926    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\tpu\tpu.py:223(tpu_replicated_input_resolver)
     8870    0.028    0.000    2.917    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1031(prefetch)
       33    0.000    0.000    2.916    0.088 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\im_sim_v3.py:143(check_sim)
